pred_moe_motor,pred_moe_total,residual_motor,residual_total
1.8361342,2.3520994,0.028602946249666417,0.017733770322998943
0.07875761,0.33596578,0.17914951238383903,0.1647651913031528
0.42777094,0.33794358,0.1756266292487738,0.15740680984894473
-1.1198002,-1.3208358,-0.052161188521874235,-0.042247601259491674
0.8257328,0.8205953,0.010354458788454202,0.09323432767712614
0.71173954,0.9137431,0.04637713783474562,0.025876250188856642
-0.13779859,-0.08098803,0.03909405883165461,-0.007825598003499232
0.74423003,0.7241747,0.09185725400787559,0.1896549733909323
0.7094255,1.6954848,-0.08121910744666805,-0.06371873267393569
0.6186755,0.29364848,0.03690619168028242,-0.053782875405614994
-1.86311,-1.9916576,-0.047531305212600516,-0.05707870757792621
-1.1784456,-1.0398743,0.03520376043192086,0.013169912048617727
-0.7328207,-0.6303942,-0.04586576107889839,-0.05325181518104105
0.1206754,-0.09783077,0.045695691623723056,-0.013154553644751002
0.39795572,0.5292191,0.3417071036358207,0.4692155449111076
-0.43229,-0.21370034,0.020236490212476754,0.011801762659568088
-1.5885069,-0.9662443,-0.025699350702530044,-0.01658056421819043
1.7469087,1.6118244,0.4699183228988244,0.36726735581291003
0.11176501,0.1531713,0.04165171503292697,0.05756495746811574
1.2623545,2.1053143,0.2770570079926782,0.20227118820096424
1.1760488,1.0935887,0.0006405438214869275,0.003458972217423417
-1.0314671,-0.87401617,-0.048591658144143235,-0.031810721772191686
-1.0823023,-0.92075086,-0.06301707199971385,-0.014761990450936957
-0.7819785,-0.56965613,0.003292037211354293,-0.03142582745335487
1.1427238,0.9692462,0.07172869489161537,0.08160269915033713
-0.8311452,-0.7468731,0.10464286653243504,0.00209252267123039
0.4001844,0.39943126,0.0015650545273820926,0.03868089477384007
-1.2135488,-1.220274,0.014334331447899418,-0.03445570687395705
0.57961863,0.9326958,0.08451779814626015,0.042546674084979474
0.13567874,-0.09528861,0.031181197105124986,0.06306384679089104
-0.8990655,-0.37406468,0.021143724456378354,0.07262537494712479
1.3695352,1.2732188,0.1374903825223488,0.11298872883933231
-1.4097236,-1.6670758,0.03721401558487858,0.026243066050222863
1.7670029,2.32824,0.008397971811133553,0.007825492453134686
-0.5719571,-0.31862712,0.011906111673510078,-0.006653726001636995
-1.0697343,-0.8847701,-0.07558506897847361,-0.050742751502114936
-1.7619847,-1.6789403,-0.031981718742330356,-0.05224902974482948
1.7892225,1.3874347,0.16521752525238842,0.12280440768805856
1.1287233,0.68867505,0.05823175841537709,-0.00018037940323245572
0.26668862,0.031198971,0.09130929996149534,-0.07362828465591523
0.7112494,0.9384706,0.046867266828733656,0.0010559582390301525
0.5053784,0.29452989,-0.04655644795517522,-0.03555394276192342
1.1013184,0.9862529,-0.07164887412775278,-0.05822965290990689
0.91090435,1.8025755,0.042872116045089226,-0.006052369903124077
0.46950817,0.5098888,-0.17212690429330724,-0.08717626599708306
1.6920147,1.4989055,0.01934766195533677,0.007808381496254402
-1.6016095,-1.0020413,-0.03130732097938371,-0.02336430261761424
-0.45348486,-0.22599939,0.11842428561788548,0.0910797543519698
0.33852097,0.2615336,0.02485422443748464,0.07453307979460738
-1.8594887,-1.9807334,-0.019096584596044464,-0.025765373632592237
-0.2679343,-0.46324795,-0.01995284489592869,-0.03254161920806181
-1.1839923,-1.1475179,0.03867286273081594,0.028508736488996878
0.7675881,0.70039546,0.053711677888289455,0.08383642055415796
1.0754952,0.82044727,0.007091598415183364,0.02798050643291794
0.79072785,1.279151,0.07004605104659622,0.06948522466747198
0.85200214,1.3525493,0.08478699325172812,0.08273276683621544
1.0603718,0.41143376,0.23449556481777178,0.1337333877500908
0.23591806,-0.058500137,-0.06918033546873367,0.02618260339953811
-0.35144863,-0.23423406,-0.06060487226387212,0.00960717565541136
0.829835,0.40821883,0.13799572949244165,0.06134188557100939
-0.8199177,-0.762385,0.04929715304559268,-0.002433569897745791
-0.6634916,-0.903931,0.1644238882373299,0.05190993549755041
-0.5353418,-0.2702878,0.0359074478310073,0.03694067203653939
-0.3922923,-0.30799985,-0.028560397540058513,-0.03648410069777075
-0.09758875,-0.20652793,0.03640298633064107,0.0011969178905516242
1.2211819,1.1773295,0.014657546404689192,0.06573595432391932
0.07150883,-0.0119102895,-0.15628131367209896,-0.1408209168474954
1.4848969,1.3135319,0.13737365027995474,0.15004463572541504
0.5532104,1.4190869,-0.13276264962519663,0.10766501043073973
-0.6145822,-0.375973,-0.0018080825116035815,-0.034747760584321497
-0.060002305,-0.34418556,0.15854629980088963,0.04914728695838988
0.39786512,0.26002374,0.08136609496287639,-0.06283170350915335
-0.15852423,-0.07707457,0.02388966709561416,-0.03233368701049115
-0.4824244,-0.47872913,-0.051840073781646456,-0.0768034383976045
-1.2473103,-1.1252552,-0.06727133650308015,-0.06008352137383932
-0.019651392,-0.16756865,0.1843115302165301,0.13367405345119326
1.3575028,1.2998137,0.06360845013767524,0.08388897956727104
0.70304716,0.33620512,0.2647835708124795,0.1333555915398662
1.8462692,2.355839,0.047554105945935454,0.036073107172593044
1.2017266,1.0244431,-0.025037256357040905,-0.06107505319318984
-1.1686343,-1.0751582,0.023314891539409688,-0.0180612674595384
1.161598,0.4866956,0.13326935422359454,0.05847155646652147
1.8740557,1.4511439,0.15285537464418697,0.11410706127524461
1.7910019,2.292308,0.08338989341245617,0.08485381805910919
-1.3154001,-1.1615154,-0.06028698590126469,-0.047015549090836606
-0.49839434,-0.4448709,-0.10724135658551925,-0.11038337217947192
-0.5022928,-0.3720568,-0.03197167010847446,-0.036437487806805724
1.4829596,1.2899543,0.24490121095655804,0.28049166028243566
-0.7964874,-0.78669304,0.001058035376639177,-0.07033755527603347
-0.14021766,-0.06019949,0.005583098830652916,-0.04930153639773788
0.56236756,0.94218147,0.10176887246037758,0.033061012101489484
-0.5637552,-0.27383572,-0.05349052616486916,-0.07185422348387255
0.2545136,0.27586442,-0.11185143097620295,-0.005385170783442694
0.3438708,0.5231164,0.11751761902566388,0.105635263603575
-1.2768688,-1.1240293,-0.10932843396448222,-0.08709914688849962
-0.82238847,-0.6908683,0.04370201941579155,0.007871662908359056
-1.199045,-1.2126424,0.05372553893168264,0.015893142173174946
0.6858139,0.2975728,-0.06017393295144868,-0.08609438423658472
0.54218775,0.1370596,-0.08471009400165547,-0.1888585437618195
0.4313278,0.028366856,0.20115599596103395,0.05666791797794099
-0.22403404,-0.23355788,-0.0398997433442303,-0.10600933307594818
0.81749177,0.25819296,0.2154774120351015,0.0483732894189734
0.8738383,0.6493006,0.024209949586944224,0.029546154520415202
0.31909594,0.20254615,-0.10298497722827474,-0.01834171730063036
0.85868996,0.5079704,0.06428933205803566,0.07625234166074357
0.91146135,1.3905092,0.10134301609956031,0.131325958770373
0.3180083,0.17881559,0.10023962670670428,0.0916636631828125
-1.7402824,-1.7124642,-0.07219897245856566,-0.06789248271171178
-1.4469789,-1.1039689,-0.13972988958334764,-0.032388056824737665
-0.99104303,-0.8583382,-0.0007793763158746581,-0.007319896562769657
-1.1939411,-1.1130173,0.4152546655759173,0.5282626371675653
0.735814,1.0066091,0.059943685792494206,-0.08127612125923411
-0.38103372,-0.6513204,0.007354470094091736,-0.12175459020600621
-0.5935625,-0.789477,0.1742985381185555,0.00675406585280347
-1.0362376,-1.2717396,-0.0490762131236282,-0.058503735426347125
1.7557203,1.3695595,0.10131759180182232,0.09327483590866192
-1.7425014,-1.856673,-0.1360839321988887,-0.1763112078654201
-0.09625935,-0.0005527213,0.07430331267418834,-0.011541252655225947
-0.9241261,-0.8077329,-0.10619277899485158,-0.12388368457094001
-1.1772168,-1.0410799,0.012465817822763903,-0.0019518020458741958
0.2844886,0.31947678,-0.14182642801981257,-0.04899753173772736
0.49979964,0.074962296,0.02000561938966572,-0.06831700773214422
-1.3634211,-1.6189038,-0.07090285731066515,-0.08055870072635374
1.1668143,1.1317768,0.009874972227248646,0.043382052882662725
-0.5213743,-0.42637235,-0.012890196757949557,-0.024424442659071677
0.9676398,0.5410033,0.23801349888102297,0.21530524310394472
0.39383963,0.04948296,0.012798259327671646,-0.12159823328132151
0.5248761,0.017906813,0.2205306178520865,0.14570298494510966
1.3587606,2.148677,0.14239886769843357,0.12272856933805887
-0.64645445,-0.5514231,-0.010754278806081374,-0.050772111765582384
0.8499936,0.5860231,0.07298570933540993,-0.001800357905143879
0.29329762,-0.0043299515,-0.09319629541297278,-0.09329669285939768
1.5349883,1.3379399,0.08410477884447021,0.07062485948808317
-1.2518438,-1.2622341,-0.026441144857924703,-0.05251688572340463
1.1921655,1.1560106,0.13704311401958735,0.128986284404756
-0.15870251,-0.24277237,0.1642439436823442,0.027793418201948028
1.2557402,1.1841644,0.21877730271283258,0.18358211895629029
-1.1585655,-1.0693048,0.013246117316082051,-0.02391468199506086
-0.4015233,-0.53843886,0.018067164821669035,-0.016722636141662917
0.5722709,0.41346115,0.18254611114759944,0.07669420195160165
0.868236,0.37003085,0.15141217922110362,0.11984619464956098
-0.8488071,-0.7613194,0.09211862291425632,-0.03587543114761982
-1.5971146,-1.0399806,-0.018533814357016842,-0.03051054329889502
0.57532054,0.34419838,0.011945179900319514,0.013668918419232956
0.7005508,0.8939941,0.039112024690660774,0.10444054290839155
0.96066785,0.9470396,0.13707315496489536,0.12941344356609497
-1.5256888,-0.81214017,0.04307926769375614,0.12895797434104173
0.6936041,0.70254254,0.0752671328896295,0.08280256551549425
1.5337813,2.2149847,0.029461353035389326,0.013747458071449614
-0.83762515,-0.8318284,-0.03271954313668557,-0.08921252627598364
0.30259374,0.18639442,0.035728208717905274,-0.0638811253184619
0.527161,0.6783569,0.08515797139962333,0.0964126000000789
0.6925387,0.13369772,0.07865457461838077,-0.06563960212734159
-1.551522,-0.87010777,-0.006271680810267188,0.015767468199483603
-0.8948764,-0.36497533,0.016954650416919126,0.06353602424674637
-1.058853,-0.30789453,-0.005318280085069738,0.06276577307752071
0.72640854,0.36638275,0.03403014543568983,0.05196968863631424
-0.16468759,-0.18343075,-0.20801397180584352,-0.2583674892971728
-0.7020669,-0.6086776,0.20862088515283073,0.0398791453386661
-0.45215672,-0.24374841,-0.15836741369217433,-0.11205331048127193
-1.0141745,-1.1079565,-0.038386805408139546,-0.05790080897901273
1.047748,0.3904583,0.19139114286264802,0.10387165291478173
-0.99876124,-1.0936244,-0.06553228460659866,-0.0899517912178478
-0.2765878,-0.24346863,0.010943075800654067,-0.053888862223488876
1.5203207,1.354226,0.20754018514631634,0.21621997182113195
1.4276031,1.3653207,0.4288236690667666,0.3231269708480826
-0.48685116,-0.37230748,-0.04741332622114536,-0.09259014322859643
0.41241544,0.27292058,0.06681576670817668,-0.07572853931313894
0.47561327,0.57143867,-0.02412394812683888,-0.010408091531870056
0.007859603,-0.25056362,0.1685327896725718,0.08428819619638453
1.129155,1.1310959,0.07723152888647822,0.08395348421434523
-1.3727856,-1.2784486,-0.023604082015651562,-0.0917780323124402
0.84045076,1.3169243,0.09633837340919882,0.11835774776272912
-0.8616951,-0.8004739,0.039745971567078375,-0.05321699295443305
0.66221565,0.17553294,0.1098330800735573,0.07509382917607998
-1.0311542,-0.29089978,-0.06381432262467457,0.030185899882164302
-0.92738545,-1.1792247,0.008645210542576609,-0.036820433122229934
1.4157751,1.2322658,0.14099040026340637,0.16498111588442965
-1.0462077,-1.0502079,0.028476530175080006,0.0033726589232476734
-0.6636581,-0.64706933,0.11350617253557704,-0.017373595598127456
0.13225524,0.32536125,0.05208086495355793,0.02304364298730055
0.30524918,0.2760184,0.06631414994233026,-0.005539159383219916
-0.25445873,-0.5767053,-0.014485709418062653,-0.09033517505854105
-0.87795967,-0.9162279,-0.0042394858982689465,-0.005091370398626727
-0.4622214,-0.4005609,0.011182612240658085,-0.013870606055951973
-0.9547882,-0.4058678,0.0018288935119785688,-0.047433759525661146
0.31347126,0.26687562,0.009207682870148115,0.050915624587204
0.71472657,0.8935151,-0.05327877798524361,-0.013638774300063439
1.2796901,0.9755813,-0.1971033049585349,-0.12715351580295242
-0.8241697,-0.741007,-0.0907820029734987,-0.09598559886886149
0.5956372,0.33543417,-0.0033608301439359556,-0.008458825660970615
0.1869667,0.36907077,-0.07253527918416146,-0.02613922229219251
0.49243408,0.50693893,0.052424425760566495,0.05177242872652066
-1.4738224,-0.6554736,0.04763766702338623,0.10077594026854242
0.8206876,0.75279105,0.015399693945467141,0.16103860462033293
0.52651155,0.6889767,0.055987943418175035,0.07085703254037778
1.1527687,0.41172668,0.14209859025417315,0.13344046072334215
1.5312884,1.2347959,0.09672607942465627,0.08897826854426727
-0.9611511,-1.0435985,-0.04264796095479162,-0.04813667522654419
-0.43204537,-0.58563477,-0.1435264243621911,-0.08882717385168604
1.8703252,1.6881707,0.12077809172540621,0.11577391748712795
0.91618574,1.0186725,0.24742698748142478,0.23431927095449434
-0.59466326,-0.52430433,-0.16532490777832176,-0.1715871634140349
-0.48905626,-0.2920954,-0.03665345367812589,-0.016208794123149628
-1.2537104,-1.217764,-0.09521251477899262,-0.09318344397493639
-0.7698393,-0.6916883,-0.19656323597442693,-0.1922451933095557
0.95475346,0.961176,0.03984147422769002,0.05265824907611871
0.09403512,0.28246376,-0.020055531493176904,-0.04575228640088064
1.1666234,1.1213293,0.03841889388736175,0.09835849403630892
0.40690926,0.013062058,0.048857445382868125,0.059170646270764876
-0.55579776,-0.31696984,0.10341463327982586,0.09299233291732725
0.8791122,0.46668,0.1780547726870776,0.17691466276304624
0.23777947,-0.10023562,0.06583455869411764,-0.14628466552800026
-1.5420363,-1.0664382,-0.0736120824081643,-0.0039602265344629295
1.0226642,1.0330548,0.02827000719225259,0.037739333109177986
1.1656202,0.9599947,0.1247253071624681,0.19920798569819498
0.47930062,0.13169032,-0.031966473538127815,-0.0894218842791939
-1.391884,-1.6387435,0.09062334930240312,0.08344350298388825
0.657906,0.88994306,0.137851665280867,0.035389897703625994
-1.2835412,-1.5002867,0.04827451411069439,0.016604058461914928
-0.6903942,-0.5141663,-0.031952964217393354,-0.021699323640752666
1.8528316,2.3647308,0.011905539480867589,0.005102354002198162
1.6555041,2.2609038,0.055858248693923196,0.0427853255010513
1.753403,1.5560455,0.05120638887850992,0.04965250947312394
0.72567934,0.2408745,0.1326503471554772,0.0013103224546618664
1.2098261,1.0903939,-0.033136812326279186,-0.042235283118819744
-1.0345675,-1.0052305,-0.05086854625462345,-0.09939950049608148
1.5334835,1.2147317,0.14537072907270132,0.13993445472118116
-0.0806501,-0.16407461,0.13214286481937149,0.04427626941886678
-1.5386422,-1.5324578,0.06672612943967304,0.0977570215614314
0.67203146,0.7735115,-0.06337881816546409,0.026027179269739964
-0.9995599,-0.51782113,-0.031614465201828645,-0.0938364509849754
1.1618528,0.9806091,0.014836462858352162,-0.03848503722121088
1.6583413,1.4670132,0.10031671856116575,0.08979573754294701
1.7072407,2.303069,0.025630788699931184,0.011473974998118752
-1.5196532,-0.73539877,-0.0005606185327016178,-0.03340886202535975
-0.5143355,-0.34986606,-0.039971570303919735,-0.09137556135443037
-0.7184719,-0.65714437,0.1598874168550134,0.03184979599904658
0.6045874,0.5318649,-0.09871416996180149,0.034731814488190405
0.4654962,0.20755601,0.0831508384480284,0.0771168415570756
-0.8006086,-0.5934793,0.021922124586995162,-0.02392996304137751
0.8900473,0.68021417,-0.025362655460767658,-0.1412625202775213
0.026157433,0.29613134,-0.011083540317501622,0.02026837725012709
1.6181264,1.4348031,0.14040940377886435,0.122005849160989
1.1059425,1.2029204,0.20175698701559464,0.17521617273696877
0.44739032,0.22678447,0.02524150048522128,-0.016790358324590138
0.43148616,0.0017022267,-0.0722661346739844,-0.14998053917013793
-0.45779586,-0.2561527,-0.1527282778546194,-0.09964903256054897
0.5176085,0.09970913,-0.07027437873527137,-0.05744069174999239
0.8243333,0.30034032,0.16683971503744732,-0.029861073102397162
0.96811515,0.8793778,0.18132109901999027,0.1313023117346468
-0.0238658,-0.16669115,-0.1061247452692648,-0.09086859606875264
-0.75485593,-0.6810269,-0.16009576754564225,-0.1559656933016923
-0.5211745,-0.45955667,0.018562653429519793,-0.0018157459411347054
-0.7840454,-0.58941823,0.0053589474782305135,-0.07678730197711092
0.71359205,1.1935916,0.10917423621691846,0.111814414504942
-0.42359814,-0.22767642,0.011544642888105416,0.020582801979975224
-1.5920565,-1.8547754,-0.15661852102010543,-0.18578797783174572
1.5497953,1.3818923,0.2350158878208799,0.24625572496034254
-1.394736,-1.6511843,0.02687044506288938,0.023710314993302006
0.6794764,0.27348167,0.19657389752204257,-0.0030024155039016787
-0.5933327,-0.1895504,-0.00924771437058447,-0.007431439741764856
0.45326662,0.45341897,-0.0649603814623193,-0.05092996810810729
-0.52312434,-0.4811649,-0.011140144782699313,-0.04013604291689721
1.1459502,1.0084729,0.03073910129371593,0.018534452255072997
-1.0194724,-0.8647232,-0.060586377649453294,-0.04110368193912284
-0.45002294,-0.1700453,-0.021913944073339076,-0.06877518715564981
-0.56492907,-0.3185299,0.09299218814788285,0.07970941541488394
-0.4977231,-0.3140552,-0.03654137940946933,-0.09434632684033184
0.082242705,0.109342024,-0.01596240961932327,0.017995242591197114
0.9169562,0.7081524,-0.021963205844009126,-0.12328029864280032
0.16284873,-0.009933099,-0.17111713108366006,-0.09298135669708907
-0.2294434,-0.555094,0.013294111483822785,-0.05841895290341548
1.6544404,1.4634168,0.05692195318458482,0.04329710620481153
0.5652631,1.0490488,0.06734290444946622,0.03983526183384356
0.7051974,0.1249587,0.04020934166418977,0.038651096464327156
0.7632933,0.21525635,0.09528078120158667,-0.0676027535041255
-0.8560537,-0.79201716,0.08543318419641055,0.02719858122911578
-1.250942,-1.2586298,-0.027342963133376363,-0.0561211785929725
-0.573485,-0.8071628,0.15422107115383382,0.0244398964459126
-1.0105,-0.543613,-0.02067439028117435,-0.06804456751634747
0.7210212,0.2856,0.07852502625820013,-0.015120755042475897
-1.1730748,-1.2003444,0.02775543757517629,-0.011247825437224135
0.70270395,1.1838452,0.12006233588732862,0.12156084680932433
1.0570444,1.1599911,0.2507772988529495,0.21814546446212746
1.2096162,1.0687643,-0.03292688476738026,-0.06309374051659855
-1.4581914,-1.4050198,-0.28550965198220557,-0.2484294597515173
0.042206947,0.32665464,0.012585516015613904,-0.035580756986926365
1.2697835,2.070574,0.05074813123642663,0.02948798823468257
-1.5760835,-1.5214201,-0.16074924854900807,-0.05790696895101388
-0.5171082,-0.4278411,-0.0017576959654418411,-0.040396195919993716
-1.650013,-1.5871156,-0.06418634518590105,-0.05854101014667501
1.1885353,1.0225263,-0.011846033212509655,-0.05915816781721328
0.45809913,0.24750197,-0.0034323231188907455,0.022977282200413507
0.3935022,0.021524187,-0.03550429056508547,-0.06395350085984322
-0.21875572,-0.08546005,0.1606252352464734,0.1167817934593598
-0.14239396,-0.0793488,0.015458690538361325,-0.05223115777368004
0.46112752,0.016702412,-0.13294908475327516,-0.08742615537938808
1.5019606,1.313396,0.2259002038764799,0.2570499879573014
0.4544072,0.25914633,-0.02772669704426628,-0.11780100435341315
0.41238558,0.24955004,0.10485324478019453,0.0489453311330772
0.5839042,0.3264226,0.0847540306093032,0.02949655133929613
1.7502141,2.227192,0.07565994865768277,0.11314084181526907
0.5732358,0.063186154,-0.05343055142675579,-0.056540865909806115
-0.44248372,-0.38099346,-0.09178075881544467,-0.08390416696173547
-0.4154014,-0.23713815,0.0033479015455608607,-0.039439165893171535
1.0769782,0.71958834,0.1663160793247338,0.22559710694591673
-1.5406638,-0.9088975,-0.038553444512395396,0.005760921671739805
0.34128794,0.1405969,-0.07617037383105096,-0.06548836481102435
1.0746918,0.8525009,0.06166790215792495,0.09890002848518653
0.6694481,1.569202,-0.09342576648347756,0.03621778957228261
-1.906523,-2.0172622,-0.04085488409778426,-0.03147410190318256
-1.3107408,-1.1615884,-0.06494628098335697,-0.04694247379634198
1.1981744,0.706269,0.18138517613876703,0.15486804807669707
-1.239615,-1.092156,-0.01239462976427319,-0.017112425051932112
-0.9896869,-0.8074374,0.2110004555806475,0.22268273642598813
-0.87575006,-0.7530557,-0.09847396092966998,-0.10555196670342237
1.290363,1.1113079,-0.018837930786590462,-0.00275686812594933
-0.08510344,-0.401489,0.07891261887040557,0.0004161795730702744
-1.4489186,-1.4113388,-0.02767813829855914,-0.0539756463824268
0.9352513,0.84012485,-0.010561045909480482,0.015446110997372031
0.2358077,-0.21866737,-0.28000613652438144,-0.16719138279306417
0.5431269,0.12619513,-0.09579273648902503,-0.08392669365877153
-1.4289805,-1.6619946,0.009395174613682,-0.028840398479229368
0.28238773,0.22653142,0.052145672583025604,0.032815600605773154
-0.4295205,-0.3287514,-0.03056192666957458,-0.02760694854326179
1.6474875,1.4709623,0.19439616632510792,0.21488784593555144
-1.8735404,-2.0127316,-0.012756421914482896,-0.03600477016184955
0.33029038,0.224597,0.05043878100150245,-0.13204797432209023
-0.85862434,-0.90187985,0.07676040275249363,0.056723638955413325
-1.1738906,-1.1279049,0.028571186743572285,0.008895708916365042
-0.49272284,-0.3580585,-0.039708478096163846,-0.020285985184209432
-0.43594116,-0.16399518,-0.01644196271321613,-0.05998233224762026
0.6255399,0.74655175,-0.06931576714819432,-0.02651575372258186
-0.47086447,-0.20833716,0.09522985053130617,0.042618344377812256
0.68817556,0.98722374,0.05112062729504985,-0.0405540001504654
0.39627618,0.02484079,-0.038278260930609764,-0.06727010446082207
-0.87452537,-0.7982948,0.015668511697365495,-0.006692611717122654
0.46318334,0.160317,0.07348703081144636,-0.03325804327434295
-1.0223275,-1.1231812,-0.04196597896923904,-0.060394920757337545
-1.3907858,-1.3412442,-0.15527562950258567,-0.14067581530970608
-0.72907615,-0.5268385,-0.04961030367762276,-0.04260937925189323
1.4108534,1.3539624,0.07173000746766456,0.07640292290137451
0.22320746,0.107982285,0.11670323050189318,0.16249696621711807
-1.2096672,-1.0721267,-0.0205888322639749,-0.020628916578049994
1.2992175,1.248861,0.06017725858915157,0.08799361714369458
1.1860507,1.1016877,-0.009361353990402721,0.00992468609824626
-0.47241533,-0.23998524,-0.1659729126526771,-0.07360675608789619
0.2921313,0.021052208,-0.09202998152633032,-0.11867885213719442
-0.78794914,-0.66855985,0.009262694083149947,-0.014344037287352784
0.69079334,0.28716528,0.14688269333432102,-0.01668603261892243
1.8751842,1.4649072,0.11518585517698221,0.07900696947098029
0.59016746,0.29016212,0.09523367939760108,-0.022094848948038592
0.33821106,-0.1592768,-0.08580343503723614,-0.1519959846325723
-0.5962734,-0.185764,-0.006307000011301023,-0.01121783970228274
-0.22105142,-0.08898636,0.0966825844034706,0.04859795555918933
-1.0656509,-1.2192159,-0.1406517451928675,-0.15685516735046834
-0.040136978,0.14796285,0.004248890389581324,-0.022388190827123483
-1.2436706,-1.1428063,-0.009561120368356102,-0.019154763898423743
-1.0526252,-0.8853201,-0.09269422463338084,-0.05019271984012763
-0.22278088,-0.54405826,0.006631593697796784,-0.06954746190188732
-0.110388085,-0.28435555,-0.01960246037408314,0.026795800694095262
0.3555477,0.12082862,-0.051078192469206085,-0.05703786149075431
1.7505014,2.2435102,0.12389041507230725,0.1336516638995633
-0.5265927,-0.376248,-0.03309169486078012,0.033433887248231486
